test_id,category,fetch_fault,rf_fault,fw_pass,trap_seen,fetch_single_cnt,fetch_double_cnt,fetch_fatal_cnt,rf_single_err,rf_double_err,rf_fatal,result
1246,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1247,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1248,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1249,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1250,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1251,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1252,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1253,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1254,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1255,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1256,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1257,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1258,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1259,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1260,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1261,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1262,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1263,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1264,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1265,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1266,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1267,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1268,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1269,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1270,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1271,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1272,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1273,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1274,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1275,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1276,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1277,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1278,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1279,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1280,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1281,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1282,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1283,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1284,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1285,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1286,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1287,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1288,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1289,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1290,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1291,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1292,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1293,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1294,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1295,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1296,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1297,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1298,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1299,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1300,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1301,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1302,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1303,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1304,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1305,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1306,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1307,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1308,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1309,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1310,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1311,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1312,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1313,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1314,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1315,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1316,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1317,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1318,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1319,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1320,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1321,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1322,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1323,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1324,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1325,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1326,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1327,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1328,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1329,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1330,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1331,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1332,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1333,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1334,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1335,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1336,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1337,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1338,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1339,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1340,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1341,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1342,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1343,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1344,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1345,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1346,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1347,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1348,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1349,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1350,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1351,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1352,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1353,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1354,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1355,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1356,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1357,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1358,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1359,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1360,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1361,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1362,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1363,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1364,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1365,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1366,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1367,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1368,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1369,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1370,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1371,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1372,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1373,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1374,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1375,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1376,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1377,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1378,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1379,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1380,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1381,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1382,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1383,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1384,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1385,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1386,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1387,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1388,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1389,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1390,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1391,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1392,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1393,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1394,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1395,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1396,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1397,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1398,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1399,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1400,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1401,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1402,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1403,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1404,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1405,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1406,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1407,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1408,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1409,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1410,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1411,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1412,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1413,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1414,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1415,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1416,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1417,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1418,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1419,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1420,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1421,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1422,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1423,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1424,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1425,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1426,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1427,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1428,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1429,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1430,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1431,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1432,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1433,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1434,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1435,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1436,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1437,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1438,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1439,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1440,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1441,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1442,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1443,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1444,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1445,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1446,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1447,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1448,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1449,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1450,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1451,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1452,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1453,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1454,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1455,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1456,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1457,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1458,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1459,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1460,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1461,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1462,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1463,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1464,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1465,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1466,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1467,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1468,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1469,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1470,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1471,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1472,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1473,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1474,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1475,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1476,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1477,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1478,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1479,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1480,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1481,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1482,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1483,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1484,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1485,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1486,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1487,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1488,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1489,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1490,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1491,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1492,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1493,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1494,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1495,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1496,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1497,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1498,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1499,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1500,A2,fetch_double,none,1,0,0,1,0,0,0,0,PASS
1501,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1502,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1503,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1504,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1505,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1506,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1507,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1508,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1509,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1510,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1511,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1512,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1513,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1514,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1515,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1516,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1517,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1518,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1519,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1520,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1521,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1522,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1523,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1524,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1525,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1526,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1527,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1528,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1529,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1530,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1531,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1532,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1533,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1534,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1535,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1536,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1537,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1538,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1539,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1540,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1541,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1542,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1543,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1544,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1545,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1546,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1547,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1548,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1549,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1550,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1551,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1552,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1553,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1554,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1555,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1556,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1557,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1558,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1559,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1560,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1561,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1562,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1563,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1564,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1565,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1566,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1567,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1568,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1569,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1570,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1571,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1572,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1573,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1574,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1575,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1576,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1577,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1578,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1579,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1580,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1581,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1582,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1583,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1584,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1585,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1586,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1587,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1588,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1589,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1590,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1591,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1592,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1593,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1594,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1595,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1596,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1597,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1598,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1599,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1600,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1601,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1602,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1603,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1604,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1605,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1606,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1607,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1608,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1609,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1610,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1611,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1612,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1613,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1614,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1615,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1616,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1617,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1618,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1619,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1620,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1621,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1622,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1623,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1624,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1625,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1626,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1627,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1628,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1629,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1630,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1631,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1632,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1633,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1634,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1635,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1636,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1637,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1638,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1639,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1640,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1641,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1642,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1643,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1644,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1645,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1646,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1647,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1648,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
1649,A3,fetch_triple,none,0,1,0,0,1,0,0,0,PASS
